"DateTimeUTC","DateTimeLocal","IDUser","IDConversation","IDMessage","Channel","Category","Version","Type"
2014-10-13 12:58:52,2014-10-13 07:58:52,"oPJABHd5ASXLMlyu2qv_3b68ae46-08b5-43a2-a9e7-87f375704feb","7Zoc4ASH0q7D9ciHELD9Ev-o","7Zoc4ASH0q7D9ciHELD9Ev-o|0000006","webchat","agente","bot-chbot-prod","url"
2014-10-13 13:00:53,2014-10-13 08:00:53,"DDMZdV4aNictGwrZ10o_dac7774f-ac67-4a26-8a57-c5693dc8b2bc","4hl3ebJpPDL6ytzIUIu1Ur-o","4hl3ebJpPDL6ytzIUIu1Ur-o|0000004","webchat","agente","bot-chbot-prod","url"
2014-10-13 13:15:11,2014-10-13 08:15:11,"7E3sT7Tjs6IMo3VI16r_0effceb4-32e1-46aa-bd43-750d5d1d55d6","Ka7FHq4BEGl4IdHSvgaciS-o","Ka7FHq4BEGl4IdHSvgaciS-o|0000004","webchat","turno","bot-chbot-prod","consulta"
2014-10-13 13:15:22,2014-10-13 08:15:22,"7E3sT7Tjs6IMo3VI16r_0effceb4-32e1-46aa-bd43-750d5d1d55d6","Ka7FHq4BEGl4IdHSvgaciS-o","Ka7FHq4BEGl4IdHSvgaciS-o|0000007","webchat","turno","bot-chbot-prod","consulta"
2014-10-13 13:46:33,2014-10-13 08:46:33,"VDCoFkozXglIP0zNwOd_e4597bdf-8b02-4b59-ac79-c54f9574c5cb","9MSLEandJTH5IzZBlim6NZ-o","9MSLEandJTH5IzZBlim6NZ-o|0000014","webchat","agente","bot-chbot-prod","url"
2014-10-13 13:59:14,2014-10-13 08:59:14,"eqQ1pG3W8boKj4Ymahf_b39c31fd-fbbc-4bb1-b8b1-5920d6d44cfa","D3UPISdxH1ZGBTFSLJGc74-o","D3UPISdxH1ZGBTFSLJGc74-o|0000004","webchat","mentor","bot-chbot-prod","consulta"
2014-10-13 13:59:24,2014-10-13 08:59:24,"eqQ1pG3W8boKj4Ymahf_b39c31fd-fbbc-4bb1-b8b1-5920d6d44cfa","D3UPISdxH1ZGBTFSLJGc74-o","D3UPISdxH1ZGBTFSLJGc74-o|0000007","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:02:00,2014-10-13 09:02:00,"eqQ1pG3W8boKj4Ymahf_b39c31fd-fbbc-4bb1-b8b1-5920d6d44cfa","D3UPISdxH1ZGBTFSLJGc74-o","D3UPISdxH1ZGBTFSLJGc74-o|0000014","webchat","caritometro","bot-chbot-prod","url"
2014-10-13 14:02:05,2014-10-13 09:02:05,"2WOVNsnnRbSbAf7psZs_951bd75a-64dd-481b-9059-3a238cb5083f","2L2AD2QJ6DTCBsWDD7mi0h-o","2L2AD2QJ6DTCBsWDD7mi0h-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:04:36,2014-10-13 09:04:36,"a4LR321GkrIbALP9eAb_7e9035b3-e930-4ddc-8a45-9e88e71bc802","iwKkg5mJeA9VM9FcU9tZE-o","iwKkg5mJeA9VM9FcU9tZE-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:05:28,2014-10-13 09:05:28,"6eaFmB80FxQSlgO9idR_ad569985-9700-4cfd-b93e-c329511fe9a2","KakZbxFyiYoH5DR9dEHIUu-o","KakZbxFyiYoH5DR9dEHIUu-o|0000007","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 14:06:03,2014-10-13 09:06:03,"6eaFmB80FxQSlgO9idR_ad569985-9700-4cfd-b93e-c329511fe9a2","KakZbxFyiYoH5DR9dEHIUu-o","KakZbxFyiYoH5DR9dEHIUu-o|0000012","webchat","caritometro","bot-chbot-prod","url"
2014-10-13 14:08:23,2014-10-13 09:08:23,"sQRNLEaiCzGCLpSQMxY_4f4468f9-6b44-4eb6-bbdb-1cbcb1ecdf78","4IpB9HhVDkP5LhHnNFbMWt-o","4IpB9HhVDkP5LhHnNFbMWt-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 14:08:28,2014-10-13 09:08:28,"6TdYyLTj82U9GnGUjXY_ec7576b0-6761-490e-b0ed-49ea6d01cff3","ASwEW98E12X9f96JSLVobI-o","ASwEW98E12X9f96JSLVobI-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 14:09:37,2014-10-13 09:09:37,"6TdYyLTj82U9GnGUjXY_ec7576b0-6761-490e-b0ed-49ea6d01cff3","ASwEW98E12X9f96JSLVobI-o","ASwEW98E12X9f96JSLVobI-o|0000009","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:12:22,2014-10-13 09:12:22,"6TdYyLTj82U9GnGUjXY_ec7576b0-6761-490e-b0ed-49ea6d01cff3","ASwEW98E12X9f96JSLVobI-o","ASwEW98E12X9f96JSLVobI-o|0000014","webchat","caritometro","bot-chbot-prod","url"
2014-10-13 14:14:32,2014-10-13 09:14:32,"kAdDxKwGDhmw16hVjXX_ec77bd95-bc04-492c-85c3-9769c3a72f6f","c5Q73XIwghLUxhuIi5znn-o","c5Q73XIwghLUxhuIi5znn-o|0000004","webchat","tramite","bot-chbot-prod","url"
2014-10-13 14:15:04,2014-10-13 09:15:04,"kAdDxKwGDhmw16hVjXX_ec77bd95-bc04-492c-85c3-9769c3a72f6f","c5Q73XIwghLUxhuIi5znn-o","c5Q73XIwghLUxhuIi5znn-o|0000007","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:17:03,2014-10-13 09:17:03,"i9j8kY6U3L2hpSGMmg4_0efe432f-6292-44b8-8a25-6505e26ae2e9","Cytrbz0Ja3O8rW2Lwyxo3R-o","Cytrbz0Ja3O8rW2Lwyxo3R-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:22:13,2014-10-13 09:22:13,"2KdYkrWhsOmPH22GGCP_0fcd732d-02e4-4fa1-9dbe-8afc262a36a8","JgHThn53GJkE4Hk82IQbah-o","JgHThn53GJkE4Hk82IQbah-o|0000004","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:23:12,2014-10-13 09:23:12,"XiHwItJDT34ctpFhUFa_a388e2d3-618e-4ec4-a470-9df9d6bcbf96","AOx1bOA3FJNJcXIm6UxjO7-o","AOx1bOA3FJNJcXIm6UxjO7-o|0000002","webchat","caritometro","bot-chbot-prod","url"
2014-10-13 14:23:12,2014-10-13 09:23:12,"XiHwItJDT34ctpFhUFa_a388e2d3-618e-4ec4-a470-9df9d6bcbf96","AOx1bOA3FJNJcXIm6UxjO7-o","AOx1bOA3FJNJcXIm6UxjO7-o|0000003","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:24:19,2014-10-13 09:24:19,"0FFt52hJlmdXdwXjDoQ_c7392b6e-dac1-4063-82f8-6536d67f5a77","5ogbj9U65bEE6A7zdd1eRk-o","5ogbj9U65bEE6A7zdd1eRk-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:26:02,2014-10-13 09:26:02,"rciFyp7qFjLifAm12h8_f346deec-32bb-464a-ba0c-8e9ba644836e","KCAZLEpsLM3HR0pHffHUFN-o","KCAZLEpsLM3HR0pHffHUFN-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:26:45,2014-10-13 09:26:45,"rciFyp7qFjLifAm12h8_f346deec-32bb-464a-ba0c-8e9ba644836e","KCAZLEpsLM3HR0pHffHUFN-o","KCAZLEpsLM3HR0pHffHUFN-o|0000014","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:51:11,2014-10-13 09:51:11,"abjCMx3vBKWrIEX4nLq_18e64a50-03c7-404f-83c4-1e1af08bcb8e","IkPHRrUYG8E6sx9vPasAq7-o","IkPHRrUYG8E6sx9vPasAq7-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-13 14:51:55,2014-10-13 09:51:55,"abjCMx3vBKWrIEX4nLq_18e64a50-03c7-404f-83c4-1e1af08bcb8e","IkPHRrUYG8E6sx9vPasAq7-o","IkPHRrUYG8E6sx9vPasAq7-o|0000007","webchat","agente","bot-chbot-prod","url"
2014-10-13 15:01:20,2014-10-13 10:01:20,"45uIqtkbYR4pGOz97Km_6db465a5-5a44-4f49-a040-07ffa5abef3c","5BNDMzW6iTTJaSlADxMdDc-o","5BNDMzW6iTTJaSlADxMdDc-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 15:01:26,2014-10-13 10:01:26,"45uIqtkbYR4pGOz97Km_6db465a5-5a44-4f49-a040-07ffa5abef3c","5BNDMzW6iTTJaSlADxMdDc-o","5BNDMzW6iTTJaSlADxMdDc-o|0000007","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 15:22:03,2014-10-13 10:22:03,"aChCCv7BYXgWnuHhL2E_d29fd261-f968-4798-ba11-d38ef536b6e6","72L2R5iQKYk14Gl0MCPPmK-o","72L2R5iQKYk14Gl0MCPPmK-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 15:32:27,2014-10-13 10:32:27,"vVgR6hIqfOswSBr5Lje_90acf407-1373-41f2-a0ac-cd88bbf5cc43","B5kQ5zvh34LLtNw1gfdwQ2-o","B5kQ5zvh34LLtNw1gfdwQ2-o|0000012","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 15:34:13,2014-10-13 10:34:13,"Crcr1Gba6bh76Yj6Tiy_eb99d831-2257-4ea9-a7b3-9d203b184a93","C1rthDJuv77H00xwUiH1WH-o","C1rthDJuv77H00xwUiH1WH-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-13 15:37:49,2014-10-13 10:37:49,"Crcr1Gba6bh76Yj6Tiy_eb99d831-2257-4ea9-a7b3-9d203b184a93","C1rthDJuv77H00xwUiH1WH-o","C1rthDJuv77H00xwUiH1WH-o|0000007","webchat","caritometro","bot-chbot-prod","url"
2014-10-13 16:13:51,2014-10-13 11:13:51,"FLHD0GdzbBb9Esx0j2M_2a24d1de-7cc0-455b-aa7d-c8600ae92609","HOPe7zUjkqRLefYpsXthNQ-o","HOPe7zUjkqRLefYpsXthNQ-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 16:23:02,2014-10-13 11:23:02,"sLVeeCGRWmX2Duo0HwU_27276e15-3ccf-473d-866a-5eabdbceadae","HlRedMEFOQKoc8HIZ2PJ8-o","HlRedMEFOQKoc8HIZ2PJ8-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 16:23:07,2014-10-13 11:23:07,"sLVeeCGRWmX2Duo0HwU_27276e15-3ccf-473d-866a-5eabdbceadae","HlRedMEFOQKoc8HIZ2PJ8-o","HlRedMEFOQKoc8HIZ2PJ8-o|0000007","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 16:24:55,2014-10-13 11:24:55,"0Jcy8v7m7h9XYcdbAl9_15a59805-5805-4c0d-9314-9de5ac90dbb7","dC4YYyXywYKwBLCXdtUb0-o","dC4YYyXywYKwBLCXdtUb0-o|0000008","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 17:15:24,2014-10-13 12:15:24,"BKlFIEep2CFVavrDFVn_2a5627bc-002a-44ce-bd8d-30a9179b863d","2DUFfnwbsNF9mwyoTdRpGj-o","2DUFfnwbsNF9mwyoTdRpGj-o|0000012","webchat","agente","bot-chbot-prod","url"
2014-10-13 17:42:13,2014-10-13 12:42:13,"lcntugNUTWHLnRfn0Rj_ef5cf730-3747-4811-b5de-b8c9fb309b79","HnBvA0KhCPjLTmseIgFkAT-o","HnBvA0KhCPjLTmseIgFkAT-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 17:50:56,2014-10-13 12:50:56,"5LFaWfm1669m4vIVQnV_8936564e-96ee-49f2-bc98-a29f7c0d4307","GeuZPPinSwdCudqkGqsPSq-o","GeuZPPinSwdCudqkGqsPSq-o|0000007","webchat","agente","bot-chbot-prod","url"
2014-10-13 17:51:08,2014-10-13 12:51:08,"5LFaWfm1669m4vIVQnV_8936564e-96ee-49f2-bc98-a29f7c0d4307","GeuZPPinSwdCudqkGqsPSq-o","GeuZPPinSwdCudqkGqsPSq-o|0000012","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 19:17:29,2014-10-13 14:17:29,"iy0QilXa9M6JE54zdfs_a68959be-d580-43f0-8f05-9ced40bdd296","5GP6QhefujY6jHW5xwwu3B-o","5GP6QhefujY6jHW5xwwu3B-o|0000004","webchat","tramite","bot-chbot-prod","url"
2014-10-13 19:26:33,2014-10-13 14:26:33,"hvZ3LkoslugbPScHVZj_a23e165b-569f-43c0-9a0d-2df791655d83","3uJMzN557zAFWqyNRCqhc2-o","3uJMzN557zAFWqyNRCqhc2-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-13 19:26:46,2014-10-13 14:26:46,"hvZ3LkoslugbPScHVZj_a23e165b-569f-43c0-9a0d-2df791655d83","3uJMzN557zAFWqyNRCqhc2-o","3uJMzN557zAFWqyNRCqhc2-o|0000005","webchat","agente","bot-chbot-prod","url"
2014-10-13 19:42:06,2014-10-13 14:42:06,"3GRzxkFleIgMMUMaZZ9_e13d60eb-72e3-40e9-ab68-671943d0ccfb","GPNuH65AJOu8mTk28cKoSe-o","GPNuH65AJOu8mTk28cKoSe-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 19:50:32,2014-10-13 14:50:32,"XaaW6ucnjTwB6JTGu5R_0fdc3850-c1bd-4f01-857e-33c4267ee925","CQoBJzBGvMx8xRviSPMDW6-o","CQoBJzBGvMx8xRviSPMDW6-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 19:50:37,2014-10-13 14:50:37,"XaaW6ucnjTwB6JTGu5R_0fdc3850-c1bd-4f01-857e-33c4267ee925","CQoBJzBGvMx8xRviSPMDW6-o","CQoBJzBGvMx8xRviSPMDW6-o|0000007","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 19:53:26,2014-10-13 14:53:26,"3GRzxkFleIgMMUMaZZ9_e13d60eb-72e3-40e9-ab68-671943d0ccfb","GPNuH65AJOu8mTk28cKoSe-o","GPNuH65AJOu8mTk28cKoSe-o|0000007","webchat","saldo","bot-chbot-prod","consulta"
2014-10-13 20:06:02,2014-10-13 15:06:02,"XUZuC4GJjWPESU8rMon_1a00c01b-595f-4188-aa41-ba58554be7dc","DmE5k8m2c3DNcv3X8Bj4z-o","DmE5k8m2c3DNcv3X8Bj4z-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 03:53:15,2014-10-13 22:53:15,"HwWnX3uvT8ujCG4tBaO_295f258e-987d-4628-8cea-85d56d38f8df","9znSLd79os51bWlr15Ys5o-o","9znSLd79os51bWlr15Ys5o-o|0000011","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 03:53:32,2014-10-13 22:53:32,"HwWnX3uvT8ujCG4tBaO_295f258e-987d-4628-8cea-85d56d38f8df","9znSLd79os51bWlr15Ys5o-o","9znSLd79os51bWlr15Ys5o-o|0000014","webchat","agente","bot-chbot-prod","url"
2014-10-14 05:19:43,2014-10-14 00:19:43,"xaXdIctaUIluoE1a8mO_89c9cc8f-ad4a-4286-b3dc-279433527ed1","E3j0LfhJp8RJA1hpy7V8Hc-o","E3j0LfhJp8RJA1hpy7V8Hc-o|0000002","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 05:19:52,2014-10-14 00:19:52,"xaXdIctaUIluoE1a8mO_89c9cc8f-ad4a-4286-b3dc-279433527ed1","E3j0LfhJp8RJA1hpy7V8Hc-o","E3j0LfhJp8RJA1hpy7V8Hc-o|0000005","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 05:58:25,2014-10-14 00:58:25,"fIzFPwIJ3i0kh0xW5XK_e4539368-75ea-47b2-ae61-19c542c926d8","GxQUMTXfGSk4YsW7OmRLko-o","GxQUMTXfGSk4YsW7OmRLko-o|0000009","webchat","agente","bot-chbot-prod","url"
2014-10-14 05:59:56,2014-10-14 00:59:56,"fIzFPwIJ3i0kh0xW5XK_e4539368-75ea-47b2-ae61-19c542c926d8","GxQUMTXfGSk4YsW7OmRLko-o","GxQUMTXfGSk4YsW7OmRLko-o|0000014","webchat","agente","bot-chbot-prod","url"
2014-10-14 06:00:09,2014-10-14 01:00:09,"fIzFPwIJ3i0kh0xW5XK_e4539368-75ea-47b2-ae61-19c542c926d8","GxQUMTXfGSk4YsW7OmRLko-o","GxQUMTXfGSk4YsW7OmRLko-o|0000019","webchat","tramite","bot-chbot-prod","url"
2014-10-14 06:00:43,2014-10-14 01:00:43,"j1BBC1XXizOv0hyPyb7_3322e7b9-8bc6-4216-8032-72765faa1521","1qayGSmoYnZ8iAwFJSJ2JH-o","1qayGSmoYnZ8iAwFJSJ2JH-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-14 06:13:34,2014-10-14 01:13:34,"Kpn9wHlPNztMZn6O9J1_0a62952b-7ff3-4030-83d1-281aeec3cd7b","951VXCOuayRFXzHkx56ttY-o","951VXCOuayRFXzHkx56ttY-o|0000002","webchat","caritometro","bot-chbot-prod","url"
2014-10-14 06:13:49,2014-10-14 01:13:49,"Kpn9wHlPNztMZn6O9J1_0a62952b-7ff3-4030-83d1-281aeec3cd7b","951VXCOuayRFXzHkx56ttY-o","951VXCOuayRFXzHkx56ttY-o|0000006","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 06:14:00,2014-10-14 01:14:00,"Kpn9wHlPNztMZn6O9J1_0a62952b-7ff3-4030-83d1-281aeec3cd7b","951VXCOuayRFXzHkx56ttY-o","951VXCOuayRFXzHkx56ttY-o|0000009","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 06:14:25,2014-10-14 01:14:25,"Kpn9wHlPNztMZn6O9J1_0a62952b-7ff3-4030-83d1-281aeec3cd7b","951VXCOuayRFXzHkx56ttY-o","951VXCOuayRFXzHkx56ttY-o|0000016","webchat","agente","bot-chbot-prod","url"
2014-10-14 06:14:39,2014-10-14 01:14:39,"Kpn9wHlPNztMZn6O9J1_0a62952b-7ff3-4030-83d1-281aeec3cd7b","951VXCOuayRFXzHkx56ttY-o","951VXCOuayRFXzHkx56ttY-o|0000023","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 06:14:46,2014-10-14 01:14:46,"Kpn9wHlPNztMZn6O9J1_0a62952b-7ff3-4030-83d1-281aeec3cd7b","951VXCOuayRFXzHkx56ttY-o","951VXCOuayRFXzHkx56ttY-o|0000026","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 06:22:57,2014-10-14 01:22:57,"n7jXV0csECvtm0SXPc5_e21766a2-c355-4790-80da-756db3d668c3","1l6An6LptML4rn2LFJfZdP-o","1l6An6LptML4rn2LFJfZdP-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 06:54:02,2014-10-14 01:54:02,"YM6hqjGle7bKKyGnV1U_ab3942bc-66c8-40d5-8cb3-d3c51b7ab2ea","Gwfii7KpGVDHFjO5SK4G0I-o","Gwfii7KpGVDHFjO5SK4G0I-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 06:57:31,2014-10-14 01:57:31,"wvHnOVRu6VVnele7q6r_acef3d00-9268-48f8-8f3b-614b88325d3e","BvB3SJtV7gYKCpyo7Jxvvj-o","BvB3SJtV7gYKCpyo7Jxvvj-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-14 07:03:03,2014-10-14 02:03:03,"5Qaz37vlePI38E7dOfE_8ec03e89-842d-49c7-b54b-7ca16f1f55ec","EMzoFjeIlkRGPRQZfSCtlv-o","EMzoFjeIlkRGPRQZfSCtlv-o|0000004","webchat","agente","bot-chbot-prod","url"
2014-10-14 07:08:33,2014-10-14 02:08:33,"HOIsE9O0Qb98x3AnnTW_42754357-637b-4e40-96a6-b4765dea80e7","HVzK0zwj9v350Nz8nYqXau-o","HVzK0zwj9v350Nz8nYqXau-o|0000012","webchat","constancia","bot-chbot-prod","mail"
2014-10-14 07:08:43,2014-10-14 02:08:43,"l6G6zzbZuIqDuoEEw9T_f6539c08-b8cb-4fc3-9765-d6cbc2f50d71","Ew5Wsn2XPqVBrWEXglrcGp-o","Ew5Wsn2XPqVBrWEXglrcGp-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 07:15:15,2014-10-14 02:15:15,"pmEVo8PDu4CbSs72OSh_e9dd8b71-85e6-4096-b8f8-b5e5567d5833","8BKKEBxncJTLsawHJtq3Ds-o","8BKKEBxncJTLsawHJtq3Ds-o|0000004","webchat","agente","bot-chbot-prod","url"
2014-10-14 07:15:49,2014-10-14 02:15:49,"pmEVo8PDu4CbSs72OSh_e9dd8b71-85e6-4096-b8f8-b5e5567d5833","8BKKEBxncJTLsawHJtq3Ds-o","8BKKEBxncJTLsawHJtq3Ds-o|0000009","webchat","agente","bot-chbot-prod","url"
2014-10-14 07:38:49,2014-10-14 02:38:49,"d0CtozWVcVQCzM3DoWy_edddc3b0-7c7d-4838-9a38-3c5b5bbaca66","8nu3eV1mmeo7QA5tB2pxKc-o","8nu3eV1mmeo7QA5tB2pxKc-o|0000008","webchat","agente","bot-chbot-prod","url"
2014-10-14 07:46:28,2014-10-14 02:46:28,"6sStfqMIhEgJnREJlek_2e4dd9c2-bd5c-415b-bbee-daa049875dca","CZLHMDb4zBmDDJPW327ccX-o","CZLHMDb4zBmDDJPW327ccX-o|0000004","webchat","agente","bot-chbot-prod","url"
2014-10-14 07:46:49,2014-10-14 02:46:49,"6sStfqMIhEgJnREJlek_2e4dd9c2-bd5c-415b-bbee-daa049875dca","CZLHMDb4zBmDDJPW327ccX-o","CZLHMDb4zBmDDJPW327ccX-o|0000009","webchat","agente","bot-chbot-prod","url"
2014-10-14 07:58:47,2014-10-14 02:58:47,"co6eL8o21JVF5T0L2u8_4fbc293b-65e7-4b06-8c97-b2dc3503a3a7","I9X9wPzUL8uKnVEv6Lvsyl-o","I9X9wPzUL8uKnVEv6Lvsyl-o|0000007","webchat","agente","bot-chbot-prod","url"
2014-10-14 07:59:35,2014-10-14 02:59:35,"o97zddiXLO2JhoxsNYK_19d334f3-fe99-40e2-a733-ffd94688b76c","2mJNkFDySOGKQAwF9AuHsP-o","2mJNkFDySOGKQAwF9AuHsP-o|0000004","webchat","agente","bot-chbot-prod","url"
2014-10-14 08:10:51,2014-10-14 03:10:51,"55ELa8T0jMa6HjtrEbz_8bd003d0-fdf5-4367-b928-14d880d889b1","7NEVNrdipMJmK8uWEBpbn-o","7NEVNrdipMJmK8uWEBpbn-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-14 08:11:09,2014-10-14 03:11:09,"55ELa8T0jMa6HjtrEbz_8bd003d0-fdf5-4367-b928-14d880d889b1","7NEVNrdipMJmK8uWEBpbn-o","7NEVNrdipMJmK8uWEBpbn-o|0000007","webchat","agente","bot-chbot-prod","url"
2014-10-14 08:29:16,2014-10-14 03:29:16,"SyDqtwBf3Rjrvbhute8_94beccc0-fbc5-4462-a3d9-f071ca914e2b","AhwKRrYde5j3kXrRoTyRqQ-o","AhwKRrYde5j3kXrRoTyRqQ-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-14 08:42:20,2014-10-14 03:42:20,"RcEQW9eZfcVDSwwnJDN_5a0a2f3c-ba5c-4d96-80f8-73688589822f","DN4YgLwtKLnHPUfuKrDAW-o","DN4YgLwtKLnHPUfuKrDAW-o|0000005","webchat","agente","bot-chbot-prod","url"
2014-10-14 09:03:44,2014-10-14 04:03:44,"gkHyT4xTA0RLi2Te6st_213b319d-92a3-45bd-b5b8-6f77af0af9c9","9ByHplf9IZ45fNWQgyNl4N-o","9ByHplf9IZ45fNWQgyNl4N-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-14 09:05:45,2014-10-14 04:05:45,"gkHyT4xTA0RLi2Te6st_213b319d-92a3-45bd-b5b8-6f77af0af9c9","9ByHplf9IZ45fNWQgyNl4N-o","9ByHplf9IZ45fNWQgyNl4N-o|0000007","webchat","agente","bot-chbot-prod","url"
2014-10-14 09:27:04,2014-10-14 04:27:04,"wEfCSeCfSg1AuEtXpES_cb9c5f76-bc52-4815-9466-11f410841290","SC0ID0jEOtEXMEEUtxhJX-o","SC0ID0jEOtEXMEEUtxhJX-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 09:27:26,2014-10-14 04:27:26,"wEfCSeCfSg1AuEtXpES_cb9c5f76-bc52-4815-9466-11f410841290","SC0ID0jEOtEXMEEUtxhJX-o","SC0ID0jEOtEXMEEUtxhJX-o|0000007","webchat","agente","bot-chbot-prod","url"
2014-10-14 09:29:56,2014-10-14 04:29:56,"wEfCSeCfSg1AuEtXpES_cb9c5f76-bc52-4815-9466-11f410841290","SC0ID0jEOtEXMEEUtxhJX-o","SC0ID0jEOtEXMEEUtxhJX-o|0000012","webchat","agente","bot-chbot-prod","url"
2014-10-14 09:32:41,2014-10-14 04:32:41,"Ei3avURftMwGrcELYrk_9247df17-3937-4017-9fb8-902cc597b6f5","IFR4W9wW6FvGVh4WoL3bmS-o","IFR4W9wW6FvGVh4WoL3bmS-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 09:32:46,2014-10-14 04:32:46,"Ei3avURftMwGrcELYrk_9247df17-3937-4017-9fb8-902cc597b6f5","IFR4W9wW6FvGVh4WoL3bmS-o","IFR4W9wW6FvGVh4WoL3bmS-o|0000007","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 09:46:48,2014-10-14 04:46:48,"MpBW77iEBiXpGJda1Ny_10c08e52-c49f-4ca5-a7d6-f49794f3ee4f","LtzeU0XZjpcFffeeG2S2u-o","LtzeU0XZjpcFffeeG2S2u-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 09:46:56,2014-10-14 04:46:56,"MpBW77iEBiXpGJda1Ny_10c08e52-c49f-4ca5-a7d6-f49794f3ee4f","LtzeU0XZjpcFffeeG2S2u-o","LtzeU0XZjpcFffeeG2S2u-o|0000007","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 09:51:25,2014-10-14 04:51:25,"1DeFjFNRSFu8mkjAwTI_61c0d623-49ef-4f52-beec-640a4274f872","9AzfWRVjcaYFAXVWY4jNIV-o","9AzfWRVjcaYFAXVWY4jNIV-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-14 09:53:31,2014-10-14 04:53:31,"zM6ylaj9hDXVQ0dHHeZ_b0051d7e-8118-4151-a6ca-1be080888f3c","IpzFSzFbUN2JWTeetiOJDZ-o","IpzFSzFbUN2JWTeetiOJDZ-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-14 09:56:24,2014-10-14 04:56:24,"sDaFKgKRtbEebnNq5Cd_4d116753-153a-4826-8508-dbf1d5750086","3HrM1c3mqhdKsSUBEBmNY2-o","3HrM1c3mqhdKsSUBEBmNY2-o|0000004","webchat","agente","bot-chbot-prod","url"
2014-10-14 10:00:51,2014-10-14 05:00:51,"syI5Tw5YPuW7g7AqwXo_4f785a84-6dea-4d8b-a8f7-a0aeff15b7b6","Lwb0hGBu92uJFgFukyxqO6-o","Lwb0hGBu92uJFgFukyxqO6-o|0000004","webchat","saldo","bot-chbot-prod","consulta"
2014-10-14 10:12:19,2014-10-14 05:12:19,"wpzIpQBOaYC4FzMCSbs_b93abcb1-f6ed-4cf9-b6ce-2698329502bf","9EWCjo6qByuLbOKM8Yc3Ye-o","9EWCjo6qByuLbOKM8Yc3Ye-o|0000002","webchat","agente","bot-chbot-prod","url"
2014-10-14 10:14:42,2014-10-14 05:14:42,"GJ6dQ0KyFpCNu5q53mJ_74669316-e3c7-4961-8cf4-f8eeaf5d21a6","8Ukv9J7QvXDAIIinCAml5M-o","8Ukv9J7QvXDAIIinCAml5M-o|0000002","webchat","agente","bot-chbot-prod","url"
